T0,Ts,Td
1855.658463,0.229878,4.987413
1867.045923,0.169980,4.058858
1878.422181,0.268785,4.734134
1889.313449,0.237715,4.601916
1901.635883,0.286515,4.893737
1913.531645,0.211455,4.231217
1923.176425,0.241193,4.515271
1933.789563,0.194862,4.407442
1943.979746,0.175397,4.256561
1954.258454,0.140900,3.910777
