1.855435801150931866e+03
2.482498019227620256e-01
5.289512562948734065e+00
1.866472760543731283e+03
1.995502170923045271e-01
4.604583554244930710e+00
1.877878238833666501e+03
3.302219036597740520e-01
5.585435581273486605e+00
1.887970313231767477e+03
3.796032834712529391e-01
6.607283212662415472e+00
1.901054031102210729e+03
3.280567693159091580e-01
5.431016354465876717e+00
1.913183605578760989e+03
2.335528897430617645e-01
4.565913168779724529e+00
1.923477455879975651e+03
2.174634454362066038e-01
4.157471100956026788e+00
1.934145063133203394e+03
1.729977632161398826e-01
4.006329586014657274e+00
1.943374247630030823e+03
2.081286408146672817e-01
4.869810617306471912e+00
1.954013346030871617e+03
1.519873770686078762e-01
4.154581809636616718e+00
