T0,Ts,Td
1855.875956,0.212855,4.705788
1866.701836,0.186585,4.387338
1878.348026,0.268220,4.771570
1888.452961,0.306276,5.610760
1900.981796,0.347717,5.692344
1913.342680,0.226515,4.482410
1923.236280,0.235052,4.407371
1934.073995,0.178191,4.085649
1943.846120,0.182047,4.392750
1954.221663,0.142444,3.950338
