T0,Ts,Td
1855.664523,0.229095,4.979868
1867.057622,0.169007,4.039896
1878.477905,0.263506,4.670275
1889.279942,0.241253,4.651949
1901.612234,0.287934,4.920548
1913.697367,0.201072,4.067748
1923.270571,0.233086,4.392287
1933.778417,0.196171,4.427777
1943.995235,0.174998,4.252081
1954.281882,0.140454,3.893572
