T0,Ts,Td
1855.253162,0.247560,5.311091
1866.408060,0.204429,4.689983
1878.195248,0.293522,5.104087
1889.415901,0.245301,4.724672
1902.121176,0.288778,4.833964
1913.152817,0.240617,4.705248
1922.916089,0.266937,4.897563
1933.412117,0.211080,4.740633
1943.701003,0.193889,4.611201
1953.773127,0.165163,4.436401
