T0,Ts,Td
1855.599884,0.229829,5.027724
1866.683133,0.188739,4.380327
1877.224217,0.402954,6.773379
1886.595178,0.505497,8.337395
1899.630389,0.438487,6.790753
1912.749371,0.270956,5.123713
1923.377709,0.223550,4.249702
1933.963693,0.185954,4.227253
1943.796427,0.186443,4.452054
1954.291286,0.138507,3.855746
