T0,Ts,Td
1855.069488,0.251515,5.424005
1866.794930,0.188959,4.366811
1878.805233,0.277574,4.846345
1889.242605,0.264921,5.048877
1902.327857,0.279160,4.802047
1913.126718,0.221920,4.595515
1923.409943,0.254373,4.648252
1933.631473,0.205728,4.624822
1943.441914,0.198500,4.727323
1953.659130,0.172033,4.558055
