T0,Ts,Td
1855.198390,0.256862,5.415358
1866.427276,0.190629,4.479921
1878.393616,0.314046,5.229962
1889.692939,0.264654,5.165678
1902.828694,0.330710,5.144347
1913.108274,0.256437,5.132230
1923.328065,0.246553,4.694092
1933.841125,0.203135,4.626043
1943.683576,0.195735,4.558086
1953.445197,0.174646,4.694583
