T0,Ts,Td
1855.620600,0.232699,5.037067
1867.046529,0.170247,4.063072
1878.394467,0.271242,4.771241
1889.358875,0.234947,4.559088
1901.627271,0.287585,4.907352
1913.556061,0.209858,4.206625
1923.171677,0.240759,4.506343
1933.791845,0.195277,4.412175
1943.987980,0.174856,4.247631
1954.265281,0.140450,3.902666
