T0,Ts,Td
1855.671273,0.229997,4.984329
1867.040402,0.170349,4.065584
1878.421237,0.268963,4.741031
1889.333953,0.237124,4.591268
1901.582820,0.290268,4.944866
1913.537446,0.210974,4.225158
1923.158218,0.241606,4.519157
1933.791889,0.195011,4.408257
1943.976567,0.175566,4.262143
1954.266165,0.140283,3.899867
