T0,Ts,Td
1855.641151,0.231486,5.016949
1867.031754,0.170700,4.074021
1878.473415,0.265327,4.687539
1889.388499,0.233693,4.535512
1901.612189,0.288271,4.920558
1913.588969,0.207070,4.167712
1923.139130,0.241759,4.522171
1933.800740,0.194366,4.395794
1943.977269,0.175216,4.254464
1954.273808,0.140054,3.893817
