T0,Ts,Td
1855.655089,0.231195,5.007141
1867.045877,0.170229,4.061657
1878.483794,0.264083,4.668426
1889.325470,0.237332,4.595270
1901.639978,0.284569,4.873894
1913.592843,0.207173,4.167375
1923.201219,0.237702,4.464805
1933.763906,0.196515,4.437957
1943.983348,0.174975,4.247363
1954.266006,0.140496,3.903362
