T0,Ts,Td
1855.425069,0.223402,5.159367
1866.773197,0.269881,4.867550
1878.002285,0.316852,5.203469
1889.931931,0.286767,5.108219
1902.704612,0.241023,4.198071
1913.214068,0.268743,5.194175
1922.976312,0.354463,5.765439
1933.302867,0.210693,4.583037
1943.682930,0.203822,4.715773
1953.597818,0.158216,4.352182
