T0,Ts,Td
1855.656281,0.230304,4.996863
1867.034554,0.170815,4.072973
1878.364309,0.272400,4.787985
1889.314765,0.237010,4.591523
1901.600966,0.287830,4.914359
1913.510237,0.212466,4.247466
1923.160073,0.241209,4.515080
1933.799403,0.195185,4.411833
1943.973791,0.175474,4.257606
1954.273039,0.140355,3.899712
