T0,Ts,Td
1855.636471,0.233408,5.034417
1867.074957,0.169401,4.063338
1878.518116,0.260964,4.608938
1889.467576,0.227486,4.430454
1901.806130,0.278294,4.771453
1913.698942,0.197210,4.002559
1922.986941,0.251448,4.693890
1933.851567,0.191935,4.354916
1944.074709,0.171393,4.177613
1954.261689,0.140307,3.896657
