T0,Ts,Td
1855.660059,0.230701,4.998656
1867.030548,0.170813,4.073893
1878.433364,0.267547,4.717052
1889.352809,0.235111,4.560756
1901.628874,0.286891,4.904924
1913.538725,0.210301,4.222170
1923.243885,0.236163,4.436832
1933.802341,0.194355,4.394805
1943.990368,0.174916,4.245304
1954.269593,0.140334,3.900353
