T0,Ts,Td
1855.634330,0.231820,5.023067
1867.035232,0.170548,4.069589
1878.450310,0.265824,4.695935
1889.364474,0.234944,4.559178
1901.579390,0.289170,4.934208
1913.536187,0.211341,4.230685
1923.130306,0.243283,4.546083
1933.798724,0.195113,4.407335
1943.985393,0.175346,4.255771
1954.276525,0.140185,3.897550
