T0,Ts,Td
1855.670700,0.229964,4.986464
1867.053865,0.169608,4.048942
1878.421176,0.269157,4.746699
1889.388201,0.232325,4.518517
1901.650663,0.285431,4.887809
1913.583906,0.207930,4.177396
1923.155547,0.241503,4.522231
1933.794945,0.195104,4.407604
1943.979618,0.175432,4.259401
1954.270230,0.140472,3.902625
