T0,Ts,Td
1855.717971,0.224543,4.911772
1867.034028,0.168930,4.054231
1878.504413,0.269837,4.723747
1888.752741,0.276107,5.152883
1900.969851,0.337265,5.554765
1913.490921,0.213129,4.271400
1923.299334,0.231158,4.347192
1933.910378,0.187489,4.275771
1944.010414,0.173713,4.231560
1954.321474,0.138595,3.861185
