T0,Ts,Td
1855.683900,0.228817,4.964610
1867.064737,0.168866,4.037669
1878.498848,0.263463,4.659250
1889.467098,0.227736,4.444715
1901.568576,0.290113,4.946679
1913.675294,0.202269,4.086100
1923.153016,0.242409,4.532671
1933.746639,0.197409,4.452279
1944.004256,0.174072,4.228798
1954.272685,0.140168,3.896047
