T0,Ts,Td
1855.563539,0.234642,5.110990
1867.006341,0.171745,4.103074
1878.751582,0.252328,4.458136
1889.170012,0.249205,4.743243
1900.771298,0.334962,5.598270
1913.521194,0.213573,4.272308
1922.888345,0.253767,4.744590
1933.857319,0.192038,4.360876
1943.996214,0.171324,4.185288
1954.415845,0.131935,3.726746
