T0,Ts,Td
1855.895737,0.208836,4.718610
1867.089723,0.175956,4.100545
1876.183386,0.595865,9.871759
1886.404988,0.469578,7.768066
1899.881709,0.391472,6.344722
1913.760521,0.198414,4.057282
1923.636187,0.226647,4.327053
1933.795654,0.197479,4.363316
1943.717226,0.187611,4.606626
1954.124452,0.143094,3.999575
