T0,Ts,Td
1855.658297,0.230495,5.000206
1867.042862,0.170084,4.062233
1878.379308,0.272070,4.782223
1889.327146,0.236798,4.584591
1901.605677,0.287332,4.909003
1913.619324,0.206325,4.148560
1923.211337,0.237945,4.464528
1933.803231,0.194341,4.398278
1943.985249,0.174848,4.245035
1954.251595,0.140957,3.912441
