T0,Ts,Td
1855.644197,0.230945,5.007466
1867.034058,0.170748,4.071961
1878.406129,0.269140,4.742946
1889.366677,0.234831,4.556599
1901.599699,0.286715,4.907602
1913.554225,0.210167,4.213732
1923.170397,0.241134,4.511613
1933.786158,0.195489,4.417839
1943.974229,0.175872,4.267001
1954.261484,0.140702,3.909141
