T0,Ts,Td
1855.407206,0.248914,5.314982
1866.824285,0.182226,4.279247
1878.281589,0.281643,4.920184
1889.275537,0.242630,4.682681
1901.874456,0.270132,4.672587
1913.223789,0.229210,4.519307
1922.958738,0.254242,4.705185
1933.541432,0.210484,4.685820
1943.713518,0.188929,4.520770
1954.028696,0.150441,4.128327
