T0,Ts,Td
1855.636493,0.232090,5.025801
1867.032293,0.170459,4.066678
1878.382936,0.271550,4.774683
1889.353866,0.234988,4.559965
1901.661300,0.284838,4.871283
1913.535707,0.211130,4.227085
1923.169030,0.241483,4.515704
1933.799649,0.194719,4.403974
1943.985093,0.174909,4.248551
1954.264153,0.140969,3.912287
