T0,Ts,Td
1855.658794,0.230660,4.997734
1867.053573,0.169753,4.052541
1878.427672,0.269247,4.738808
1889.370034,0.235131,4.563728
1901.669283,0.283745,4.862394
1913.573430,0.208694,4.190451
1923.176771,0.239806,4.492460
1933.781429,0.195923,4.423404
1943.985357,0.174874,4.250126
1954.269192,0.140450,3.901368
