T0,Ts,Td
1855.617836,0.232408,5.033113
1867.032597,0.170377,4.068366
1878.455916,0.266259,4.702404
1889.414531,0.231826,4.510642
1901.617920,0.287601,4.909461
1913.586383,0.207483,4.166252
1923.250056,0.236150,4.439787
1933.799027,0.194720,4.401994
1943.976614,0.175440,4.257257
1954.282707,0.139832,3.888589
