T0,Ts,Td
1855.461394,0.240508,5.175818
1866.805729,0.183260,4.314930
1878.350024,0.275057,4.839078
1889.246483,0.242737,4.683319
1902.003207,0.267445,4.637088
1913.147297,0.237245,4.609718
1922.808684,0.262770,4.838013
1933.602684,0.206911,4.625167
1943.727800,0.186654,4.491046
1954.018339,0.152782,4.171761
