1.855672328484215541e+03
2.295249762862903442e-01
4.982637895117782101e+00
1.867070336183257723e+03
1.687962316761437709e-01
4.036704757803768473e+00
1.878518899159194461e+03
2.624578000652912357e-01
4.649684314612592573e+00
1.889463997498276285e+03
2.272377904887881439e-01
4.441080124781706218e+00
1.901571405298419450e+03
2.895598254405323813e-01
4.945014268818217040e+00
1.913636738656384068e+03
2.049188024399638541e-01
4.130502019299322036e+00
1.923148821601231475e+03
2.425688743923522239e-01
4.532937660643050926e+00
1.933769958708125614e+03
1.964385934146679336e-01
4.432833742011609068e+00
1.944004681434211989e+03
1.739592316235447911e-01
4.229256578705571812e+00
1.954268272001744663e+03
1.405414836456478078e-01
3.903116854178501516e+00
