T0,Ts,Td
1855.663862,0.230285,4.995539
1867.065955,0.169210,4.044013
1878.516730,0.261648,4.637161
1889.396775,0.231229,4.500570
1901.573333,0.289419,4.937849
1913.639916,0.204417,4.121586
1923.173890,0.240680,4.506565
1933.767867,0.196531,4.437784
1943.998922,0.174579,4.240010
1954.276307,0.140075,3.894853
