T0,Ts,Td
1855.655013,0.230813,5.003309
1867.063133,0.168943,4.039583
1878.514023,0.262932,4.650964
1889.446632,0.228566,4.460355
1901.525680,0.292961,4.985219
1913.627742,0.205024,4.129964
1923.132393,0.243557,4.547453
1933.766678,0.196773,4.439418
1943.993338,0.174970,4.246001
1954.276449,0.139987,3.892140
