T0,Ts,Td
1855.142515,0.254677,5.443374
1866.328837,0.218594,4.859902
1878.328355,0.313653,5.346717
1889.759473,0.252834,4.795923
1902.479622,0.296970,4.818999
1913.352585,0.252438,4.870589
1923.111853,0.279272,4.948511
1933.710487,0.207515,4.692911
1943.571454,0.205362,4.845626
1953.543314,0.169917,4.624268
