T0,Ts,Td
1855.435801,0.248250,5.289513
1866.472761,0.199550,4.604584
1877.878239,0.330222,5.585436
1887.970313,0.379603,6.607283
1901.054031,0.328057,5.431016
1913.183606,0.233553,4.565913
1923.477456,0.217463,4.157471
1934.145063,0.172998,4.006330
1943.374248,0.208129,4.869811
1954.013346,0.151987,4.154582
