T0,Ts,Td
1855.660742,0.230282,4.994213
1867.065961,0.168929,4.040683
1878.498966,0.262413,4.649766
1889.402777,0.231134,4.499799
1901.552230,0.291044,4.962975
1913.645828,0.203438,4.107904
1923.168067,0.241291,4.515864
1933.762367,0.196790,4.442073
1943.993189,0.174723,4.242991
1954.275351,0.140140,3.895552
