T0,Ts,Td
1855.648645,0.230927,5.007932
1867.034933,0.170408,4.068900
1878.365207,0.272421,4.793020
1889.349741,0.235149,4.558786
1901.683021,0.283627,4.858545
1913.513833,0.211902,4.240903
1923.163036,0.241749,4.523091
1933.775157,0.196323,4.428875
1943.982347,0.175278,4.256358
1954.264378,0.140791,3.908480
