T0,Ts,Td
1855.635265,0.231265,5.015932
1867.038763,0.170134,4.061569
1878.395389,0.271741,4.774554
1889.367012,0.234106,4.544527
1901.676023,0.282478,4.844289
1913.521174,0.211248,4.231277
1923.149371,0.242019,4.530954
1933.785144,0.195187,4.410133
1943.971877,0.175589,4.262762
1954.276341,0.139932,3.890932
