T0,Ts,Td
1855.235240,0.253572,5.397970
1866.274677,0.211100,4.796479
1878.186111,0.310981,5.307960
1888.792742,0.358134,6.252730
1901.374876,0.317600,5.301698
1913.031522,0.240782,4.700859
1923.413595,0.222518,4.239839
1933.927903,0.186424,4.249888
1943.334684,0.211916,4.922745
1953.768660,0.164231,4.421493
