1.855456200017218407e+03
2.409553441776180194e-01
5.184667377541590128e+00
1.866995719677689976e+03
1.709792932084538419e-01
4.095146790648686697e+00
1.878246285323383290e+03
2.826067054378575416e-01
4.907764141674406666e+00
1.889245661794518128e+03
2.463398161749906778e-01
4.740218132265410667e+00
1.901638502668092315e+03
2.854178583730389018e-01
4.881717397323137142e+00
1.913602879638774539e+03
2.045426769565563130e-01
4.129079670497854515e+00
1.923173602896147713e+03
2.374257918852702154e-01
4.476392600581486469e+00
1.933645237148821479e+03
2.027199159499592229e-01
4.551458714910559422e+00
1.943983584558608754e+03
1.745786536017813750e-01
4.244156578220439791e+00
1.954269938017028608e+03
1.400321648202562941e-01
3.897640877715252472e+00
