T0,Ts,Td
1855.473321,0.242348,5.200670
1866.826478,0.181742,4.284199
1878.254129,0.279895,4.907608
1888.773479,0.277527,5.201091
1901.461708,0.297056,5.042601
1913.303478,0.226830,4.469297
1923.198649,0.237131,4.456804
1933.874339,0.189872,4.318810
1943.708781,0.188414,4.512897
1954.260981,0.141082,3.915851
