T0,Ts,Td
1855.483772,0.240708,5.180860
1866.975308,0.172902,4.088661
1878.295263,0.273526,4.800539
1888.692192,0.294354,5.457026
1901.528914,0.304988,5.157195
1913.751280,0.200098,4.003256
1923.542468,0.214297,4.115723
1933.715901,0.200903,4.510374
1944.026294,0.174172,4.210022
1954.264036,0.141705,3.910895
