T0,Ts,Td
1855.679291,0.229662,4.988128
1866.943616,0.174972,4.154565
1878.211336,0.280279,4.911474
1889.028320,0.259166,4.927757
1901.618431,0.284755,4.871621
1913.365030,0.221216,4.385623
1923.137299,0.239828,4.499584
1933.931680,0.187737,4.269009
1943.827179,0.182364,4.394645
1954.232978,0.142253,3.943190
