T0,Ts,Td
1855.600418,0.235066,5.047580
1867.049363,0.170351,4.075496
1878.547927,0.262132,4.645251
1888.978783,0.266573,5.037553
1901.479726,0.295456,5.020406
1913.668309,0.199882,4.046672
1923.226096,0.232118,4.396984
1933.739576,0.197202,4.445006
1943.948666,0.176909,4.294911
1954.365857,0.136082,3.793896
