T0,Ts,Td
1855.656248,0.230466,4.996705
1867.041767,0.170088,4.060137
1878.370318,0.273348,4.801290
1889.345898,0.235607,4.566623
1901.624186,0.285543,4.887734
1913.514256,0.212133,4.250511
1923.177825,0.241135,4.512361
1933.789885,0.194887,4.408573
1943.972458,0.176001,4.271966
1954.279989,0.140096,3.894141
