T0,Ts,Td
1855.132422,0.275859,5.653739
1866.589437,0.217659,4.859352
1878.910857,0.322276,5.026071
1889.847187,0.334138,5.260831
1903.115845,0.318261,4.834691
1912.662977,0.275982,5.052567
1922.680651,0.282793,5.143416
1933.701557,0.200415,4.277618
1943.407965,0.222989,4.827922
1953.375104,0.187784,5.032215
