T0,Ts,Td
1855.260599,0.251818,5.361409
1866.813908,0.183535,4.338451
1878.567448,0.268350,4.718242
1889.528427,0.232077,4.445411
1902.026660,0.262387,4.616786
1913.080627,0.241916,4.741875
1923.009816,0.258007,4.787344
1933.481977,0.213966,4.740728
1943.567255,0.196643,4.668143
1953.976611,0.153989,4.191964
