T0,Ts,Td
1855.640799,0.232046,5.020787
1867.002207,0.172142,4.100913
1878.360747,0.274315,4.814636
1889.333329,0.236718,4.587389
1901.637119,0.284417,4.872272
1913.532025,0.211111,4.231212
1923.113352,0.244410,4.563754
1933.790965,0.195509,4.415113
1943.976968,0.175537,4.259355
1954.267179,0.140606,3.904296
