T0,Ts,Td
1855.663807,0.239239,5.154667
1867.018776,0.167360,4.038421
1878.039957,0.318903,5.427399
1887.690116,0.353274,6.285404
1900.249156,0.376277,6.123171
1912.948806,0.248376,4.815402
1922.693689,0.254978,4.779434
1934.217706,0.174599,4.058970
1943.678584,0.187857,4.478657
1954.204323,0.140931,3.908234
