T0,Ts,Td
1855.456200,0.240955,5.184667
1866.995720,0.170979,4.095147
1878.246285,0.282607,4.907764
1889.245662,0.246340,4.740218
1901.638503,0.285418,4.881717
1913.602880,0.204543,4.129080
1923.173603,0.237426,4.476393
1933.645237,0.202720,4.551459
1943.983585,0.174579,4.244157
1954.269938,0.140032,3.897641
