T0,Ts,Td
1854.690153,0.286184,5.998845
1866.532372,0.186075,4.367979
1876.719399,0.462766,7.416370
1887.316248,0.372873,6.633718
1901.617906,0.258602,4.514460
1911.765714,0.330244,6.243194
1922.464815,0.273044,4.955123
1933.141268,0.234532,4.968857
1943.555455,0.207877,4.771372
1954.645094,0.130400,3.663938
