T0,Ts,Td
1855.663334,0.230277,5.001157
1866.964716,0.174146,4.139166
1878.396272,0.272873,4.791124
1889.147178,0.252854,4.826686
1901.357916,0.305568,5.158959
1913.499363,0.214787,4.273635
1923.198719,0.236802,4.449117
1934.000930,0.184154,4.205236
1943.899995,0.179700,4.344059
1954.255443,0.140543,3.910756
