T0,Ts,Td
1855.313517,0.251803,5.413077
1867.220386,0.165664,3.936885
1878.473350,0.255848,4.566365
1889.416332,0.225436,4.438979
1901.025973,0.324335,5.385047
1913.187968,0.242740,4.766788
1923.136486,0.240095,4.410587
1933.840412,0.196059,4.479203
1943.960558,0.176607,4.278142
1954.242720,0.141155,3.925673
