Log File,Best Loss
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.645600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.645600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.645600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.645600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_3.err,593.649100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_3.err,593.651700
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.652200
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.658500
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.676300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_8.err,593.678900
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_8.err,593.679300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_3.err,593.686300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_3.err,593.686300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_3.err,593.689600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.691200
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_24.err,593.691200
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.703100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_8.err,593.712300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_14.err,593.717400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.719600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.719600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.719600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.720100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.720100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_14.err,593.721400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_14.err,593.721400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_14.err,593.722100
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.724000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.724000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.724000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.725300
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_4.err,593.727400
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.727600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.728000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.732000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.732000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.732000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.732000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_7.err,593.732000
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_2.err,593.735800
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.738700
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_1.err,593.738700
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.739600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.739600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.739600
/cfs/earth/scratch/kieffleo/OHPC_da_vi_le_lu/logs/array_tune_98981_0.err,593.739600
