T0,Ts,Td
1855.661113,0.230374,4.994609
1867.087061,0.168023,4.021463
1878.485465,0.264316,4.674611
1889.413914,0.230579,4.492699
1901.546067,0.292144,4.978963
1913.636775,0.204615,4.125591
1923.155686,0.241811,4.519075
1933.768801,0.196485,4.433862
1943.999473,0.174320,4.236587
1954.268141,0.140426,3.902470
