T0,Ts,Td
1855.185706,0.222912,4.949679
1866.336580,0.198899,4.737071
1878.519949,0.320189,5.106757
1890.004570,0.269895,4.888926
1902.441839,0.302881,4.920089
1913.369021,0.248369,4.784082
1922.861120,0.261358,4.856777
1933.560718,0.228743,5.052775
1943.471176,0.217996,5.116027
1953.434163,0.169190,4.619802
